soma_jogador,carta_dealer,as_utilizavel,true_count,q_hit,q_stick,melhor_acao
21,6,1,2,0.3373509204460872,0.9114346291049348,stick
21,7,0,-2,-0.9956478669819242,0.9145777113634663,stick
21,7,0,-1,-0.9373278367310217,0.948917861078018,stick
21,7,0,0,-0.9968007823114912,0.9183419168310784,stick
21,7,0,1,-0.9147424096656918,0.9584037427641071,stick
21,7,0,2,-0.9946567223786487,0.9816247271936254,stick
21,7,1,-2,0.19306198528353874,0.8641896537947357,stick
21,7,1,-1,0.25512339100421616,0.9771791236950268,stick
21,7,1,0,0.35246959332561834,0.9548337305626325,stick
21,7,1,1,0.22644394237856166,0.9843217716305567,stick
21,7,1,2,0.34323466129952485,0.9634114384899164,stick
21,8,0,-2,-0.9964551604559458,0.8277639157437989,stick
21,8,0,-1,-0.9562336909623956,0.9558020017042462,stick
21,8,0,0,-0.9951776919467304,0.9267217434395217,stick
21,8,0,1,-0.9562336909623956,0.8823067578779213,stick
21,8,0,2,-0.9986623420276416,0.9801874217495422,stick
21,8,1,-2,0.44031847544292996,0.9255380576250335,stick
21,8,1,-1,0.3699858936815874,0.9492971903480351,stick
21,8,1,0,0.2636794490352955,0.9113223480943522,stick
21,8,1,1,0.2861733832670855,0.9488167250141355,stick
21,8,1,2,0.17657569731540637,0.979620954877107,stick
21,9,0,-2,-0.9983577069269162,0.9411748595344825,stick
21,9,0,-1,-0.9404614448944706,0.9948465023124881,stick
21,9,0,0,-0.9977658669697915,0.9817094197107208,stick
21,9,0,1,-0.9147424096656918,0.9546276554050372,stick
21,9,0,2,-0.9966324024331485,0.9208231258851977,stick
21,9,1,-2,0.2307636630602019,0.968632976426774,stick
21,9,1,-1,0.14748105807478226,0.9193519301963694,stick
21,9,1,0,0.12132875343221357,0.8593205465845978,stick
21,9,1,1,0.17578785064937785,0.9285748795573093,stick
21,9,1,2,0.2332857227380799,0.9104972513771525,stick
21,10,0,-2,-0.9999999999872109,0.8610851322953695,stick
21,10,0,-1,-0.9999989286627206,0.9313379788859609,stick
21,10,0,0,-0.9999999997077847,0.9286547341078881,stick
21,10,0,1,-0.9999779080777875,0.9432171499932708,stick
21,10,0,2,-0.9999999992256193,0.9444874561882444,stick
21,10,1,-2,0.06827670009104471,0.8212279440849444,stick
21,10,1,-1,0.008522791834130211,0.8959001100068839,stick
21,10,1,0,0.10559313100008769,0.8707248904624242,stick
21,10,1,1,0.008267264004563516,0.9210599999113511,stick
21,10,1,2,0.2511443989465354,0.9361057583709232,stick
